order_id,customer_id,order_date,payment_method,order_status
642,7766,2025-10-24,Debit Card,Returned
643,9212,2024-11-21,Debit Card,Returned
644,2246,2023-12-18,Credit Card,Shipped
645,8005,2024-08-28,COD,Returned
646,8612,2023-05-20,Wallet,Cancelled
647,2159,2024-10-01,COD,Delivered
648,2258,2023-04-09,Wallet,Delivered
649,4845,2025-12-02,COD,Returned
650,2910,2024-11-13,Wallet,Cancelled
651,9063,2024-06-21,Debit Card,Shipped
652,6221,2023-08-19,UPI,Delivered
653,3593,2023-06-26,COD,Returned
654,6327,2025-12-18,UPI,Cancelled
655,4915,2023-02-11,Wallet,Shipped
656,7252,2023-12-11,UPI,Cancelled
657,4819,2023-10-01,Credit Card,Shipped
658,3578,2025-04-06,Wallet,Shipped
659,2347,2024-10-10,UPI,Cancelled
660,6357,2024-11-23,Wallet,Delivered
661,6297,2025-02-24,COD,Delivered
662,6166,2024-03-13,Wallet,Delivered
663,9687,2025-09-11,Wallet,Delivered
664,418,2025-06-22,Wallet,Delivered
665,7174,2025-01-06,Credit Card,Cancelled
666,4230,2023-11-24,Credit Card,Cancelled
667,2205,2023-02-01,COD,Shipped
668,3199,2024-11-26,Wallet,Delivered
669,5044,2024-03-23,UPI,Delivered
670,6609,2024-02-03,UPI,Returned
671,7050,2024-10-24,UPI,Delivered
672,1837,2023-12-19,Wallet,Delivered
673,3071,2025-06-04,Credit Card,Returned
674,5154,2025-06-08,Debit Card,Returned
675,7256,2024-07-11,Wallet,Returned
676,2515,2024-12-03,Debit Card,Returned
677,9621,2025-10-04,Credit Card,Cancelled
678,4919,2025-08-22,COD,Shipped
679,2708,2024-08-08,Credit Card,Cancelled
680,9973,2024-10-28,Credit Card,Shipped
681,3985,2023-12-12,Wallet,Delivered
682,4202,2023-02-16,Credit Card,Returned
683,4620,2025-07-20,Wallet,Cancelled
684,7343,2024-03-16,COD,Returned
685,2497,2025-08-07,Wallet,Cancelled
686,6314,2024-09-15,UPI,Returned
687,5841,2025-08-03,Wallet,Returned
688,2537,2024-04-03,Debit Card,Cancelled
689,6194,2025-12-23,COD,Shipped
690,8339,2025-12-08,Wallet,Shipped
691,5861,2023-03-28,Credit Card,Returned
692,8860,2025-05-18,Credit Card,Shipped
693,3406,2024-07-04,Wallet,Shipped
694,461,2025-08-01,COD,Cancelled
695,9507,2025-12-22,Credit Card,Cancelled
696,1961,2024-08-13,UPI,Cancelled
697,8744,2024-02-25,COD,Delivered
698,3878,2024-04-13,Wallet,Shipped
699,4784,2024-05-22,Debit Card,Delivered
700,4374,2024-01-16,COD,Cancelled
701,3034,2024-10-15,Credit Card,Shipped
702,7298,2025-11-11,COD,Delivered
703,1673,2024-08-08,Wallet,Delivered
704,2374,2025-12-26,COD,Delivered
705,7832,2024-04-11,COD,Returned
706,53,2023-12-07,COD,Delivered
707,5691,2025-10-17,Debit Card,Returned
708,5248,2023-05-01,UPI,Shipped
709,3579,2024-03-27,Debit Card,Delivered
710,983,2023-08-01,Debit Card,Shipped
711,2852,2023-08-13,Credit Card,Returned
712,4706,2023-03-03,UPI,Returned
713,3030,2024-05-28,Credit Card,Shipped
714,908,2025-07-12,UPI,Cancelled
715,2021,2023-06-28,COD,Shipped
716,5593,2025-03-21,Wallet,Cancelled
717,594,2025-12-03,Debit Card,Shipped
718,1010,2024-06-18,Debit Card,Delivered
719,5500,2025-10-21,UPI,Cancelled
720,487,2024-10-14,Credit Card,Shipped
721,8461,2023-05-15,Credit Card,Shipped
722,4459,2025-08-25,UPI,Shipped
723,1213,2023-01-18,Credit Card,Delivered
724,3386,2024-02-24,Wallet,Delivered
725,1585,2023-11-20,Debit Card,Returned
726,4639,2023-09-02,Wallet,Cancelled
727,9387,2024-05-20,Wallet,Returned
728,4656,2024-09-07,Wallet,Delivered
729,4844,2023-03-12,UPI,Returned
730,8666,2023-03-09,Wallet,Delivered
731,5155,2025-05-15,Credit Card,Shipped
732,6589,2023-12-26,Debit Card,Returned
733,3841,2025-09-02,COD,Shipped
734,6492,2025-01-09,Credit Card,Cancelled
735,1719,2024-10-23,Credit Card,Cancelled
736,9432,2024-05-23,Debit Card,Returned
737,2936,2025-07-12,UPI,Cancelled
738,870,2024-06-20,Wallet,Delivered
739,9846,2024-04-18,Credit Card,Returned
740,7018,2024-01-28,Credit Card,Returned
741,9680,2023-03-20,Wallet,Returned
742,7708,2024-02-10,COD,Delivered
743,3410,2023-09-12,UPI,Cancelled
744,4065,2023-10-20,Debit Card,Cancelled
745,6537,2024-06-03,UPI,Shipped
746,3486,2025-07-22,Debit Card,Returned
747,8049,2023-05-02,COD,Delivered
748,7053,2023-08-23,Credit Card,Shipped
749,750,2024-07-21,COD,Shipped
750,1336,2025-02-11,Debit Card,Cancelled
751,2266,2025-10-21,Wallet,Cancelled
752,4795,2025-07-07,UPI,Cancelled
753,2094,2023-08-28,Credit Card,Delivered
754,6975,2025-01-15,Credit Card,Delivered
755,4185,2024-12-11,Debit Card,Cancelled
756,611,2025-07-18,Credit Card,Returned
757,2775,2025-06-14,Credit Card,Cancelled
758,4939,2023-07-05,Wallet,Cancelled
759,3450,2024-07-20,Credit Card,Shipped
760,3595,2025-05-19,COD,Delivered
761,4321,2024-09-05,Wallet,Shipped
762,3884,2025-07-16,Wallet,Shipped
763,3676,2023-09-23,Debit Card,Delivered
764,2712,2023-03-02,Debit Card,Cancelled
765,6836,2025-04-26,UPI,Shipped
766,1526,2025-06-18,Credit Card,Delivered
767,2814,2025-03-04,Wallet,Cancelled
768,7213,2024-08-14,COD,Cancelled
769,8087,2023-10-12,Wallet,Shipped
770,6682,2024-12-10,COD,Delivered
771,2947,2025-07-25,UPI,Shipped
772,7778,2024-03-08,Wallet,Shipped
773,46,2025-12-01,Debit Card,Delivered
774,9805,2025-08-06,Credit Card,Cancelled
775,7777,2023-07-12,UPI,Delivered
776,8923,2023-05-12,Debit Card,Cancelled
777,3494,2023-10-02,Debit Card,Cancelled
778,2950,2024-09-09,Wallet,Cancelled
779,2864,2024-04-25,UPI,Returned
780,3773,2025-11-15,Debit Card,Cancelled
781,8266,2023-12-06,Debit Card,Shipped
782,155,2025-05-17,UPI,Shipped
783,8395,2024-08-12,Debit Card,Delivered
784,1641,2025-05-20,UPI,Returned
785,1910,2023-05-01,Debit Card,Cancelled
786,38,2024-08-23,COD,Cancelled
787,6251,2024-06-25,Credit Card,Shipped
788,8044,2024-09-22,COD,Delivered
789,5445,2023-03-22,Wallet,Shipped
790,7674,2025-02-22,COD,Shipped
791,70,2023-05-03,UPI,Delivered
792,6972,2025-09-19,UPI,Delivered
793,8376,2025-02-20,Credit Card,Cancelled
794,3520,2025-02-05,UPI,Shipped
795,119,2024-12-18,COD,Cancelled
796,3322,2025-08-12,Credit Card,Shipped
797,4683,2025-02-03,Debit Card,Delivered
798,5333,2025-08-18,UPI,Cancelled
799,3182,2025-05-22,Wallet,Delivered
800,6136,2024-11-14,Credit Card,Returned
801,6455,2023-10-19,Credit Card,Cancelled
802,9109,2025-04-04,Wallet,Shipped
803,5705,2025-12-15,Debit Card,Delivered
804,5656,2024-01-15,UPI,Cancelled
805,6361,2025-09-25,UPI,Returned
806,5835,2024-02-23,Wallet,Shipped
807,2832,2024-02-05,Debit Card,Shipped
808,2669,2024-02-09,Credit Card,Returned
809,3322,2023-09-25,Credit Card,Returned
810,7646,2024-02-21,Credit Card,Shipped
811,1916,2023-08-05,COD,Returned
812,2569,2025-12-08,UPI,Returned
813,9570,2024-04-10,COD,Delivered
814,109,2024-01-05,Wallet,Delivered
815,4070,2024-03-24,Credit Card,Delivered
816,6085,2023-04-23,Credit Card,Shipped
817,1452,2023-03-14,Credit Card,Cancelled
818,4327,2023-10-04,Debit Card,Cancelled
819,8196,2024-08-06,COD,Shipped
820,4594,2025-12-23,Debit Card,Shipped
821,1788,2025-12-19,Debit Card,Delivered
822,3566,2025-02-12,Debit Card,Returned
823,4714,2023-04-17,Credit Card,Shipped
824,9937,2024-03-17,UPI,Cancelled
825,4164,2025-11-28,UPI,Cancelled
826,4358,2023-02-03,Wallet,Shipped
827,3390,2025-04-22,Wallet,Cancelled
828,5770,2025-06-16,Credit Card,Cancelled
829,2129,2024-04-03,Wallet,Cancelled
830,4857,2024-06-11,COD,Shipped
831,3267,2024-10-12,Debit Card,Cancelled
832,4410,2024-09-18,Wallet,Returned
833,2871,2025-08-10,COD,Cancelled
834,5533,2024-05-08,COD,Shipped
835,761,2025-02-04,Wallet,Delivered
836,7203,2025-08-08,COD,Returned
837,4710,2024-05-15,UPI,Cancelled
838,8475,2023-10-24,COD,Shipped
839,137,2024-05-06,Credit Card,Cancelled
840,3581,2024-06-02,UPI,Returned
841,8458,2025-02-07,UPI,Shipped
842,6729,2025-06-25,Wallet,Returned
843,2693,2024-11-12,Wallet,Cancelled
844,534,2023-10-15,Wallet,Delivered
845,3900,2024-02-13,Credit Card,Shipped
846,4224,2024-05-09,UPI,Shipped
847,2867,2024-06-27,Debit Card,Shipped
848,6026,2023-01-06,COD,Shipped
849,324,2023-10-01,UPI,Returned
850,6154,2023-06-12,COD,Shipped
851,1854,2024-02-12,COD,Cancelled
852,2430,2025-07-26,COD,Returned
853,1251,2025-08-17,Debit Card,Shipped
854,1627,2023-03-19,Credit Card,Returned
855,3266,2024-09-10,Debit Card,Cancelled
856,1762,2025-08-26,Credit Card,Cancelled
857,1411,2025-12-28,Wallet,Returned
858,2806,2025-05-09,COD,Cancelled
859,1866,2025-07-02,Wallet,Returned
860,3319,2023-10-06,Credit Card,Delivered
861,3730,2024-01-19,COD,Shipped
862,3308,2024-04-15,UPI,Shipped
863,48,2023-12-02,Credit Card,Shipped
864,2044,2024-03-16,Wallet,Shipped
865,3531,2023-02-03,Wallet,Returned
866,6991,2023-08-16,Credit Card,Cancelled
867,4043,2023-05-20,COD,Shipped
868,7430,2024-01-08,Debit Card,Returned
869,6232,2025-06-18,UPI,Returned
870,3227,2025-08-17,Wallet,Shipped
871,713,2025-10-21,Wallet,Delivered
872,6390,2024-01-17,UPI,Returned
873,9504,2024-07-08,UPI,Delivered
874,4813,2024-05-07,Credit Card,Shipped
875,4989,2025-03-25,Wallet,Delivered
876,3663,2024-05-07,Credit Card,Returned
877,3800,2024-03-14,COD,Shipped
878,2128,2024-04-03,UPI,Shipped
879,3385,2025-11-09,UPI,Delivered
880,7502,2025-11-28,Debit Card,Cancelled
881,1158,2023-01-21,Credit Card,Returned
882,3651,2024-11-16,Debit Card,Cancelled
883,6288,2025-03-15,Debit Card,Cancelled
884,2842,2023-12-25,Credit Card,Cancelled
885,8404,2023-07-16,Credit Card,Cancelled
886,336,2023-11-21,Credit Card,Shipped
887,3309,2025-02-10,UPI,Shipped
888,652,2025-04-09,Credit Card,Shipped
889,9951,2023-07-02,Credit Card,Returned
890,6765,2023-05-24,UPI,Shipped
891,2107,2025-11-22,Debit Card,Returned
892,2739,2025-02-15,Debit Card,Delivered
893,7808,2025-02-17,Debit Card,Returned
894,4340,2024-10-15,Credit Card,Shipped
895,4594,2024-05-17,UPI,Cancelled
896,5105,2024-07-10,UPI,Delivered
897,6638,2025-11-23,Debit Card,Shipped
898,5831,2025-11-03,Credit Card,Cancelled
899,8642,2023-09-19,COD,Returned
900,7073,2024-01-24,UPI,Delivered
901,3808,2024-04-28,UPI,Cancelled
902,7841,2025-07-15,Debit Card,Delivered
903,5598,2025-08-05,UPI,Cancelled
904,8318,2023-11-24,Debit Card,Returned
905,8982,2024-11-25,Debit Card,Shipped
906,5648,2025-10-11,Wallet,Shipped
907,6319,2025-09-24,Debit Card,Returned
908,5371,2025-04-22,Debit Card,Delivered
909,574,2023-06-22,COD,Cancelled
910,7229,2024-12-26,Debit Card,Returned
911,9871,2024-04-27,Wallet,Delivered
912,1173,2023-12-15,UPI,Shipped
913,3489,2024-08-21,UPI,Shipped
914,3640,2025-10-01,Credit Card,Returned
915,4816,2025-03-20,COD,Returned
916,4610,2023-04-05,COD,Shipped
917,7229,2025-06-08,Debit Card,Returned
918,8915,2024-11-10,Wallet,Cancelled
919,2386,2023-03-24,Debit Card,Delivered
920,2281,2025-01-20,Wallet,Returned
921,1230,2023-12-09,Credit Card,Cancelled
922,6423,2025-03-28,UPI,Delivered
923,4941,2024-11-18,Debit Card,Shipped
924,3396,2023-04-09,Credit Card,Shipped
925,6408,2024-03-12,UPI,Cancelled
926,9718,2023-04-16,COD,Shipped
927,5706,2023-12-13,Wallet,Cancelled
928,2194,2024-03-23,UPI,Returned
929,1825,2025-12-22,Wallet,Returned
930,6613,2025-02-15,Wallet,Delivered
931,6757,2023-10-09,Credit Card,Shipped
932,2183,2025-07-19,Debit Card,Shipped
933,6550,2024-07-17,Debit Card,Delivered
934,1934,2024-05-22,Debit Card,Cancelled
935,9568,2023-12-04,COD,Cancelled
936,70,2025-01-13,Wallet,Cancelled
937,1996,2024-04-07,COD,Cancelled
938,4482,2024-04-09,Wallet,Delivered
939,1340,2024-09-24,Wallet,Returned
940,8912,2023-04-09,UPI,Cancelled
941,9092,2023-03-14,Credit Card,Delivered
942,7181,2024-03-04,Credit Card,Shipped
943,1861,2025-02-01,Credit Card,Shipped
944,4212,2024-10-06,Credit Card,Cancelled
945,3720,2024-04-15,COD,Cancelled
946,3147,2023-03-28,UPI,Cancelled
947,7980,2024-01-23,Wallet,Shipped
948,40,2025-12-04,Credit Card,Returned
949,5936,2025-09-02,COD,Shipped
950,9651,2025-10-09,UPI,Cancelled
951,5744,2023-11-10,Wallet,Returned
952,4907,2023-09-07,UPI,Returned
953,6751,2025-05-02,Debit Card,Cancelled
954,6664,2023-10-04,Credit Card,Returned
955,1295,2024-07-04,COD,Shipped
956,7758,2024-10-12,Wallet,Shipped
957,555,2024-12-14,Credit Card,Returned
958,3649,2023-04-20,Wallet,Shipped
959,4399,2025-07-14,Debit Card,Shipped
960,6801,2023-08-03,Debit Card,Delivered
961,844,2023-05-13,COD,Returned
962,9766,2023-08-23,COD,Returned
963,8633,2025-12-09,Wallet,Shipped
964,4410,2024-05-17,COD,Returned
965,576,2023-12-15,UPI,Delivered
966,7030,2024-11-04,UPI,Returned
967,6785,2025-11-20,Debit Card,Shipped
968,4318,2025-05-18,COD,Returned
969,3909,2023-03-15,UPI,Shipped
970,9106,2024-06-18,Credit Card,Delivered
971,5762,2025-06-13,Credit Card,Cancelled
972,3970,2023-03-12,UPI,Returned
973,274,2025-07-15,Debit Card,Shipped
974,8533,2025-08-09,UPI,Delivered
975,9125,2023-08-26,Credit Card,Returned
976,4914,2025-12-27,Wallet,Shipped
977,1341,2025-09-09,Wallet,Cancelled
978,2455,2023-08-14,COD,Shipped
979,7976,2024-04-03,Credit Card,Cancelled
980,7580,2024-12-18,Wallet,Shipped
981,3867,2023-07-20,COD,Cancelled
982,5838,2025-04-18,COD,Cancelled
983,393,2023-09-08,COD,Delivered
984,6791,2025-10-09,Wallet,Cancelled
985,6608,2025-12-15,Wallet,Returned
986,3720,2025-09-18,UPI,Shipped
987,3277,2025-05-03,COD,Cancelled
988,2087,2025-06-16,Wallet,Shipped
989,4607,2025-05-23,Debit Card,Returned
990,4243,2024-10-04,Wallet,Delivered
991,2541,2023-08-01,Debit Card,Cancelled
992,7610,2025-04-04,UPI,Cancelled
993,3208,2023-03-02,Credit Card,Shipped
994,8017,2024-05-04,Credit Card,Cancelled
995,2373,2024-02-24,Credit Card,Returned
996,3372,2024-10-25,Debit Card,Returned
997,169,2023-07-23,Credit Card,Delivered
998,9061,2024-06-15,Wallet,Returned
999,3635,2025-02-25,UPI,Delivered
1000,8475,2023-08-18,Credit Card,Shipped
1001,8137,2024-08-24,Wallet,Delivered
1002,3622,2025-02-16,Debit Card,Delivered
1003,3151,2024-04-09,Credit Card,Shipped
1004,1143,2023-07-09,Wallet,Delivered
1005,1539,2024-03-19,Credit Card,Cancelled
1006,2682,2023-09-28,Wallet,Shipped
1007,3710,2023-10-11,Credit Card,Delivered
1008,222,2025-02-08,UPI,Delivered
1009,3491,2023-08-22,Wallet,Cancelled
1010,9097,2025-03-20,Debit Card,Shipped
1011,3009,2024-06-10,Debit Card,Shipped
1012,1461,2023-06-27,Credit Card,Cancelled
1013,1006,2023-11-04,Debit Card,Delivered
1014,2617,2025-11-22,Wallet,Returned
1015,223,2023-06-23,Debit Card,Delivered
1016,7613,2024-10-18,COD,Cancelled
1017,8488,2025-08-27,UPI,Cancelled
1018,6824,2024-10-12,Wallet,Delivered
1019,3486,2025-03-08,COD,Cancelled
1020,7783,2024-11-24,UPI,Shipped
1021,4264,2024-12-02,Credit Card,Returned
1022,3518,2025-10-21,COD,Returned
1023,6918,2025-02-10,Wallet,Returned
1024,8625,2023-05-13,COD,Returned
1025,8576,2023-12-22,Debit Card,Shipped
1026,4160,2025-02-09,Wallet,Cancelled
1027,2391,2025-10-22,COD,Returned
1028,4788,2023-09-07,COD,Cancelled
1029,2269,2025-04-10,COD,Shipped
1030,1014,2025-07-18,COD,Cancelled
1031,401,2024-08-09,Wallet,Delivered
1032,9896,2023-01-15,COD,Delivered
1033,8833,2025-03-07,Credit Card,Shipped
1034,2620,2024-01-06,Credit Card,Shipped
1035,5747,2024-11-10,Wallet,Returned
1036,6007,2023-08-26,UPI,Delivered
1037,1328,2024-12-18,Wallet,Shipped
1038,3255,2023-08-02,Debit Card,Returned
1039,9416,2023-04-12,Credit Card,Delivered
1040,6109,2023-03-02,Wallet,Cancelled
1041,6941,2023-01-19,Wallet,Cancelled
1042,3566,2025-05-28,Wallet,Shipped
1043,4117,2025-05-15,UPI,Cancelled
1044,3725,2025-02-07,Debit Card,Returned
1045,6508,2024-12-03,Debit Card,Delivered
1046,2577,2023-07-03,Debit Card,Delivered
1047,5906,2023-02-24,UPI,Delivered
1048,2244,2025-01-28,COD,Delivered
1049,8306,2025-09-21,Wallet,Cancelled
1050,9141,2025-08-10,Debit Card,Shipped
1051,2015,2025-06-02,Credit Card,Cancelled
1052,8117,2025-10-22,COD,Shipped
1053,8882,2024-02-20,Wallet,Cancelled
1054,3955,2025-10-05,UPI,Cancelled
1055,3821,2023-03-20,Debit Card,Returned
1056,8526,2024-04-19,UPI,Cancelled
1057,1795,2024-11-05,COD,Shipped
1058,653,2025-12-02,UPI,Cancelled
1059,3757,2024-12-22,COD,Returned
1060,2216,2023-09-21,COD,Returned
1061,3320,2024-10-18,Debit Card,Shipped
1062,8683,2025-12-06,UPI,Cancelled
1063,5468,2025-04-16,UPI,Cancelled
1064,2691,2024-10-06,UPI,Shipped
1065,3725,2025-11-20,Debit Card,Returned
1066,9198,2025-03-06,COD,Delivered
1067,8812,2023-08-03,COD,Delivered
1068,7420,2023-11-04,Debit Card,Returned
1069,784,2023-03-06,Wallet,Returned
1070,1384,2025-07-05,Wallet,Cancelled
1071,8735,2024-12-26,COD,Shipped
1072,8484,2025-07-24,Wallet,Delivered
1073,8018,2023-06-13,Debit Card,Delivered
1074,9768,2025-05-24,COD,Returned
1075,6872,2025-02-03,COD,Shipped
1076,7208,2024-05-22,Debit Card,Shipped
1077,6978,2024-03-12,COD,Returned
1078,1576,2024-04-27,COD,Shipped
1079,6663,2023-03-03,Wallet,Cancelled
1080,7290,2024-11-06,Credit Card,Cancelled
1081,2108,2025-02-04,UPI,Shipped
1082,6452,2024-11-11,Wallet,Delivered
1083,7600,2025-03-09,Debit Card,Shipped
1084,7677,2025-04-25,COD,Delivered
1085,6945,2024-05-12,COD,Cancelled
1086,7510,2025-01-06,COD,Cancelled
1087,260,2025-01-21,Debit Card,Delivered
1088,1485,2025-08-01,UPI,Delivered
1089,2982,2024-08-13,Wallet,Cancelled
1090,4564,2025-08-11,COD,Cancelled
1091,1559,2023-01-19,UPI,Returned
1092,2104,2024-10-17,UPI,Returned
1093,9807,2023-09-04,Credit Card,Shipped
1094,5497,2025-12-22,Credit Card,Cancelled
1095,7848,2025-04-05,COD,Cancelled
1096,2664,2025-09-06,Debit Card,Shipped
1097,617,2023-01-01,Credit Card,Delivered
1098,876,2023-07-02,Credit Card,Cancelled
1099,9243,2025-03-12,UPI,Cancelled
1100,8276,2025-12-13,UPI,Delivered
1101,4475,2025-11-27,COD,Shipped
1102,2914,2024-01-15,Wallet,Shipped
1103,3014,2024-04-10,Wallet,Cancelled
1104,3891,2024-03-14,Debit Card,Returned
1105,9013,2024-03-05,Credit Card,Shipped
1106,5241,2024-09-19,Debit Card,Shipped
1107,645,2024-01-08,Wallet,Cancelled
1108,2225,2024-01-11,Credit Card,Delivered
1109,4499,2024-11-26,Wallet,Returned
1110,9387,2025-07-15,Debit Card,Returned
1111,8708,2024-09-02,Debit Card,Delivered
1112,4821,2023-05-26,UPI,Returned
1113,2956,2023-05-20,Credit Card,Cancelled
1114,7358,2024-03-13,COD,Shipped
1115,6872,2024-06-05,Debit Card,Shipped
1116,7252,2025-04-24,Debit Card,Shipped
1117,9036,2025-09-02,Wallet,Delivered
1118,532,2025-05-08,Debit Card,Shipped
1119,8568,2024-04-14,Debit Card,Delivered
1120,8957,2023-11-24,Wallet,Delivered
1121,264,2024-12-25,COD,Returned
1122,7810,2023-07-23,UPI,Returned
1123,3875,2023-09-08,UPI,Delivered
1124,9482,2023-08-16,Debit Card,Cancelled
1125,6600,2025-04-08,Credit Card,Returned
1126,6444,2023-03-19,UPI,Returned
1127,9821,2025-03-23,Wallet,Cancelled
1128,280,2023-08-08,COD,Delivered
1129,8474,2024-09-07,Wallet,Returned
1130,5005,2023-04-10,Credit Card,Shipped
1131,1284,2024-01-17,Debit Card,Returned
1132,137,2023-04-01,Credit Card,Cancelled
1133,8396,2024-12-01,UPI,Cancelled
1134,5100,2025-12-05,Debit Card,Delivered
1135,4559,2025-03-13,Wallet,Shipped
1136,4741,2023-08-16,Credit Card,Returned
1137,9588,2025-11-25,UPI,Returned
1138,3285,2024-12-22,Wallet,Delivered
1139,3936,2023-09-22,Wallet,Cancelled
1140,5826,2024-03-20,Credit Card,Returned
1141,2723,2024-06-26,Wallet,Delivered
1142,2440,2023-05-28,COD,Returned
1143,7738,2025-02-10,Debit Card,Cancelled
1144,2611,2023-12-18,COD,Delivered
1145,7079,2024-07-18,Debit Card,Cancelled
1146,1342,2023-05-25,UPI,Shipped
1147,5373,2024-08-04,Credit Card,Delivered
1148,8593,2023-10-25,COD,Cancelled
1149,773,2024-06-06,COD,Returned
1150,6315,2025-06-23,Debit Card,Cancelled
1151,2098,2024-08-21,Wallet,Shipped
1152,3425,2023-05-18,COD,Delivered
1153,1745,2025-11-02,COD,Returned
1154,4865,2024-05-04,Debit Card,Returned
1155,1817,2023-04-26,Debit Card,Shipped
1156,5599,2024-10-25,COD,Shipped
1157,1492,2023-12-24,Debit Card,Delivered
1158,7148,2024-11-06,Debit Card,Shipped
1159,8474,2025-05-13,Wallet,Cancelled
1160,9967,2023-02-25,UPI,Returned
1161,2709,2024-06-04,Credit Card,Cancelled
1162,8689,2024-06-25,UPI,Returned
1163,2258,2023-03-04,Credit Card,Returned
1164,7615,2024-04-28,Wallet,Delivered
1165,4457,2024-09-01,COD,Cancelled
1166,3887,2024-07-05,Debit Card,Returned
1167,8230,2025-03-23,Credit Card,Returned
1168,5877,2024-10-21,UPI,Returned
1169,2261,2024-10-21,UPI,Returned
1170,225,2025-05-10,Credit Card,Delivered
1171,6231,2024-12-21,Wallet,Cancelled
1172,5393,2025-12-23,COD,Cancelled
1173,7784,2023-06-21,Wallet,Delivered
1174,8464,2023-07-01,Credit Card,Returned
1175,96,2023-01-21,Debit Card,Cancelled
1176,5685,2024-03-24,COD,Shipped
1177,1323,2024-08-20,Wallet,Shipped
1178,5559,2025-10-25,UPI,Shipped
1179,5153,2025-10-08,COD,Returned
1180,2192,2023-03-25,UPI,Returned
1181,3698,2024-06-23,COD,Delivered
1182,4492,2024-12-08,Credit Card,Cancelled
1183,5644,2025-11-26,COD,Delivered
1184,6013,2025-12-06,COD,Delivered
1185,2591,2025-10-16,Wallet,Cancelled
1186,2553,2023-08-02,Debit Card,Shipped
1187,906,2025-08-04,UPI,Delivered
1188,6888,2025-10-25,Debit Card,Returned
1189,4575,2024-07-10,Debit Card,Returned
1190,3885,2025-10-21,Wallet,Delivered
1191,635,2023-09-26,COD,Shipped
1192,7834,2023-09-08,Credit Card,Shipped
1193,2733,2023-05-25,Debit Card,Delivered
1194,2913,2023-10-17,COD,Cancelled
1195,4486,2023-02-15,Wallet,Returned
1196,7457,2024-02-22,Credit Card,Returned
1197,2325,2024-10-01,Credit Card,Delivered
1198,687,2025-09-04,UPI,Returned
1199,2983,2023-03-22,COD,Returned
1200,8497,2024-12-24,Credit Card,Returned
1201,6084,2025-07-18,Debit Card,Cancelled
1202,860,2025-04-27,Wallet,Returned
1203,7311,2025-02-06,Wallet,Delivered
1204,4269,2025-10-18,UPI,Delivered
1205,8342,2023-02-23,COD,Delivered
1206,2412,2023-05-04,Wallet,Cancelled
1207,1286,2024-06-14,COD,Delivered
1208,1511,2023-03-26,Debit Card,Shipped
1209,3931,2023-08-27,UPI,Shipped
1210,4766,2024-07-15,Debit Card,Delivered
1211,9982,2023-12-02,Credit Card,Shipped
1212,7671,2025-05-03,Wallet,Returned
1213,6338,2025-09-22,Debit Card,Delivered
1214,126,2023-02-06,Wallet,Returned
1215,4566,2025-09-22,COD,Cancelled
1216,9095,2025-12-04,Credit Card,Shipped
1217,1660,2025-05-26,Credit Card,Returned
